Q,C,logQ,logC
3.715864743102504,1.0212965658577433,1.3126114217699099,0.02107296307569436
0.6431067051810085,2.00178736378187,-0.4414446195529452,0.6940404633549782
1.8227386191211035,0.9203261768632238,0.6003401058890541,-0.08302713170480858
2.082463143527972,1.3687742747710048,0.7335513967163982,0.31391564941792566
0.3410494756391126,2.9997424856268275,-1.0757277223723647,1.0985264468594163
17.251914775972214,0.7303335856476559,2.847923138822793,-0.3142538825765342
6.525151144219738,1.068093163941264,1.8756641168055728,0.06587496888824168
14.842500306620112,0.3707235310442088,2.6974947078209457,-0.9922986935155057
11.871454680671865,0.46254926312835953,2.4741367521382442,-0.7710022128298346
2.689888906482186,1.295258931851582,0.9894998940554257,0.25871062254042765
13.590502118360721,0.6773191597257457,2.609371175115584,-0.38961268477257094
0.21065417108333506,3.5877644827680792,-1.5575374897404024,1.2775293017879754
0.3605640428721445,7.876264335449634,-1.020085687904274,2.063853722358126
0.16967616752836062,3.9781328473495656,-1.7738635554473097,1.380812575386874
0.6884253807164747,2.691258775726316,-0.3733483461836783,0.990009030527651
0.9449591768211234,2.245315284062791,-0.05661355155258996,0.8088459496689967
0.5255789610111381,2.592750579106959,-0.6432548411305204,0.9527193118439476
8.53083755282076,0.636318667437101,2.1436875457596467,-0.45205579169596244
0.8055472921587691,2.2573331914780472,-0.2162333665320536,0.8141841127608016
0.551381985410781,1.659113487868867,-0.5953274515630962,0.506283416263967
2.041082727414115,1.154378670560633,0.7134804157912423,0.14356225166150038
0.2737941108995731,2.3929872615576944,-1.2953788751261868,0.8725424857017438
7.470671617742597,0.7559109356782223,2.0109849037701983,-0.2798317196921826
0.19646975431106276,6.329974974308548,-1.627246781601146,1.845296282642511
18.810866026497912,0.29113930035271746,2.9344346830025865,-1.2339534309785591
6.431603251786703,0.9621244397034893,1.861223846483287,-0.03861148148096083
0.36552463825817905,1.5200661833300178,-1.006421592329138,0.4187538755747597
0.13912403378084792,3.149917323597035,-1.972389414381988,1.1473762060159651
7.982943014440087,0.9957712884673093,2.077307142274171,-0.004237677819458496
4.638016142145301,0.9098908042812381,1.5342867192380856,-0.09443068196659546
5.181195598732945,0.6179561557307027,1.6450358402049365,-0.4813377694607665
6.400343964853035,0.6330968884997906,1.8563517334297286,-0.4571318061498819
0.1959733219864939,3.879824890150511,-1.629776741329548,1.355790021212222
0.8124740065092317,1.439014570655436,-0.20767135727863695,0.36395855339631383
0.24155581794852435,3.105576783837716,-1.4206547023743514,1.133199457824333
10.13016016788523,0.6619698288890424,2.3155171293779677,-0.412535299780043
3.054117359355369,0.8675550092460755,1.1164906341377896,-0.1420763579368609
0.7078593411368266,3.601632363841971,-0.34550987573675407,1.2813871770922993
0.18596287005252002,3.908130028915685,-1.6822082485698817,1.363059006123356
0.6407676351668277,1.0730366080826728,-0.445088391421689,0.07049258057139351
0.6879195439182932,2.024999898383137,-0.37408338986626477,0.7055696503773342
5.196736808050535,0.6992490565679377,1.6480308916903204,-0.3577482961066446
3.279816109921448,1.323943863872927,1.1877873567760657,0.28061505772844086
11.427968327491666,0.4905727432543676,2.4360637128816327,-0.7121817066824634
1.4348705352588251,1.3787112930339058,0.3610746258097465,0.3211492172360317
0.24609718248530846,3.3612323979078735,-1.4020287703084915,1.2123076918175337
4.788532208207863,1.1425207251594829,1.566223936114975,0.13323698380504634
6.073440467397147,0.5589702544318095,1.8039252430844872,-0.5816590193505278
2.2397986822835474,1.0801449381350243,0.8063859878474812,0.07709523410872302
6.390649457541755,0.6808468055642427,1.854835899772805,-0.3844179532574089
1.5983598053964179,1.1234564369701434,0.4689779818219537,0.11641003749910495
1.847187379698997,2.1905893414706794,0.6136641469099703,0.784170613320341
1.1476370527779765,1.7619347174481834,0.13770509179274815,0.5664124765711874
0.15367667966302778,2.3890518224338138,-1.8729043662795242,0.8708965602112961
0.23211023599081035,3.8945406149862807,-1.4605428650334777,1.359575730129824
0.15836479603339282,6.5129238515306875,-1.8428540715663289,1.8737884877303215
3.261059218705409,1.400625266209436,1.182052056318902,0.3369187556377832
0.6516679704003939,1.2404535117832252,-0.42822009461836663,0.2154770480611427
1.720910404652716,1.1475031359590189,0.5428534558235139,0.13758839581071905
12.652215897936776,0.8736638370664189,2.537832369630465,-0.1350596030961994
0.47069787070836483,1.8023920548233183,-0.7535388542556253,0.589114702016616
1.053285804052992,1.8448168095989257,0.05191461517814866,0.612379982372609
5.916562921559306,1.0215161435735713,1.7777556927152434,0.021287938942703616
0.4248542234508911,1.7582597255007748,-0.8560091725418877,0.5643245275433302
0.1988706927061235,3.090035481481649,-1.6151004508560352,1.128182573523874
0.5762332597427783,0.777335597189065,-0.5512427354311599,-0.25188310784825774
0.3030390621697584,1.9547086087422836,-1.193893563729978,0.6702411330917042
14.13265760857591,0.5298476587348289,2.648488261712865,-0.6351657501030942
7.695239553166599,0.501287387949142,2.040601897822085,-0.6905757137182889
3.2124014816233006,1.6869393949300857,1.1670187825521174,0.5229158781586436
10.562425621833444,0.4181297057457279,2.3573029509385885,-0.8719635937636252
7.5259751064740525,0.6444503475674613,2.018360384495572,-0.43935749980732397
0.343987587341338,2.627629359330937,-1.067149705569821,0.9660820554137558
11.737572161380093,0.9486304081245858,2.462794992449889,-0.05273601026012109
2.007140775443374,0.8110357623862479,0.6967112095782536,-0.20944312918513325
7.669111562042729,1.0346558044469218,2.037200775820313,0.034068815318362755
11.946716844908662,0.6131702301345358,2.4804564996174663,-0.48911268154111043
0.6636617810662266,1.447069467930369,-0.4099826251406806,0.369540454741887
0.234631195757041,3.382202732447272,-1.4497403773616162,1.2185271932236277
0.42302492078314247,2.469084868951411,-0.8603241872902916,0.9038475835881576
1.1451537908405098,1.3043689486929972,0.13553894313128156,0.26571935959984894
8.085512092493676,0.7297239942896124,2.0900738296124657,-0.31508890634798065
10.01068393613943,0.5844668320266567,2.303652916281717,-0.537055245571215
0.14012234469084686,3.74398646133727,-1.9652393473440464,1.320150942512993
1.7397414546212615,1.6114664407456312,0.5537365128878287,0.4771445972011824
1.0909566978615812,2.5624992160840177,0.08705501574389496,0.9409830385460476
0.4108771773767778,1.62326528622376,-0.8894609476463488,0.48443972941048485
0.24643101976783346,5.474928836560042,-1.4006731633315859,1.7001792777295144
0.7320370562704467,1.039919511464799,-0.3119241429818602,0.03914331733599363
15.09779217512264,0.531870661682872,2.714548519562596,-0.6313549363357133
0.681141412710149,2.2935235379644436,-0.38398533989622385,0.8300892979038624
1.8111338918452073,1.4144154226062617,0.5939531087168305,0.34671631683377757
4.549852407278142,0.7461357135043255,1.5150947944758892,-0.2928477737365339
0.8337247324625503,1.6657977205460373,-0.1818519881035301,0.5103041201342295
17.44251145577639,0.4531806505807598,2.8589104136048036,-0.7914644458395714
16.647107451715748,0.448563951920377,2.812236474710556,-0.8017040169674859
0.47659484962339,2.8614143697164294,-0.7410885208731792,1.0513160374555792
1.6261943484287065,1.510752141860098,0.48624252946192725,0.4126076340047433
0.6092001261318141,1.6329211080830326,-0.4956084509161517,0.49037050178826447
0.5622562747619089,2.7188227493406822,-0.5757975281126619,1.00019897387504
0.16274588811885565,3.737496347855492,-1.815565263227336,1.3184159615539173
2.851432985647236,1.3836569634463776,1.0478216698994842,0.32472996769189433
1.6709546605884964,1.6217902085597076,0.5133951161443074,0.4835306061193607
0.17506354726407808,2.5814312526941903,-1.7426062437500534,0.9483439942233995
0.5451099950969974,1.7765135422911156,-0.6067676788169428,0.5746527594676862
12.696538913587352,0.746511922899513,2.5413294298332687,-0.292343690396329
0.44834576531790643,2.729142066076943,-0.8021905466651379,1.0039872982960947
0.2792841268509207,2.7290123785049265,-1.2755256395438845,1.0039397776283094
1.5640268373202377,1.428025462209727,0.4472638013878151,0.35629269443750855
18.69492825104449,0.7497605129694969,2.9282522705530036,-0.2880014394846741
0.45397023605391934,1.8934830948441044,-0.7897236424424979,0.6384180403262503
3.8988347912860246,1.12733689315434,1.3606777370293928,0.11985811953925413
6.0988368742367545,0.7528441637980352,1.808098076643588,-0.2838970263876034
0.4440525889254513,2.1370375574853515,-0.8118122800380017,0.7594205510470347
5.160749098369244,1.189104328226097,1.6410817430592979,0.17320035837243786
0.851220279222724,2.2525403848883983,-0.16108433640373387,0.8120586392579026
3.1948149034790077,1.3223906930983915,1.1615291529678973,0.27944122961303264
3.2144251968994193,1.5289545797076642,1.1676485538044736,0.42458422062450923
1.9716552539271408,1.264594837531346,0.6788734203737924,0.23475178434031074
0.21255571224097192,3.7584489209951415,-1.5485511497279585,1.3240063512796727
8.815508306034237,0.628961634764813,2.17651247794619,-0.4636850181565128
0.6729396172429537,2.1290796045676625,-0.39609967514132083,0.755689775803061
0.34389893856914033,2.4300699984643623,-1.0674074480007287,0.8879200628899862
0.16594078149955874,3.4817968836017057,-1.7961242922261804,1.2475485063882876
2.597279928213289,1.3454939857223132,0.9544647159412091,0.2967612212545905
4.006114460938129,0.7403776177710236,1.387821809211412,-0.30059492865460663
0.14703849505536612,6.649492426083143,-1.9170608553607194,1.8945405248499259
1.7514872628598255,0.9743435361090237,0.5604652914964049,-0.025991331048472566
0.41999136644039076,1.6205277467113353,-0.8675211240103102,0.4827518657678045
3.407108389870321,1.4291611749716344,1.2258639520472494,0.35708768123112056
0.32362564269897964,3.28302728729135,-1.1281678549750427,1.1887659501788979
4.283149872840318,1.1111110591698772,1.4546886905123297,0.10536046891071457
0.9358282915825785,2.044254060126284,-0.06632326849731296,0.7150329601782092
14.638425335294226,0.5615053317351415,2.6836499436836725,-0.5771340093275433
0.26917453540712954,2.1292755409822064,-1.3123952792700337,0.755781800262264
0.7447786307064846,1.8976355528867932,-0.29466824474870745,0.640608665357601
0.23867979533943487,2.3866827809233753,-1.4326323937970546,0.8699044440651884
13.783443029685545,0.7734832093824289,2.623468091392814,-0.2568513165318004
10.877503603631578,0.6072614102662319,2.386696766904905,-0.4987959212126037
0.49150072642313286,1.7099559082481524,-0.710291861424222,0.5364675855319354
3.669003980125104,0.8901334848148305,1.2999202301708952,-0.11638384456425617
8.053533997579592,0.8101264242937717,2.086111001006079,-0.2105649641197443
2.1727726220561143,1.020692186094301,0.7760040579973116,0.02048101095988286
1.9121970936701258,0.9940504934444043,0.6482528917800324,-0.005967275381942416
0.45350973399635863,2.4336728609423197,-0.7907385454977416,0.8894015816466704
0.2155664291613067,3.2781670360541724,-1.5344861609705038,1.1872844357208185
12.014073926438158,0.5238685585872822,2.486078789766634,-0.6465144685179924
12.207985488048342,0.526161222785098,2.502090285816652,-0.6421476060121577
3.2075496167479898,1.1089482755526778,1.1655072863663398,0.10341206666075493
0.7372331809612814,1.2062484822759059,-0.3048510447564966,0.18751511545340144
0.7757289376781112,1.1964295163752832,-0.25395212693669555,0.1793417184617117
5.102743796382312,0.6925016736390929,1.629778394351197,-0.3674446241162096
12.00773829367605,0.572206885293938,2.4855512997628857,-0.5582546654187085
11.420752798066848,0.683245815327341,2.4354321213255865,-0.3809005788508333
6.681735300175481,1.2006412311537014,1.8993777292881193,0.18285577336961778
